"NR"	"Country"	"Gender"	"Age"	"LiveArea"	"Car"	"Bedroom"	"Travel"	"Computer"	"Wealth"	"ZPop"	"ZLike"	"SE"	"DASS"	"Depress"	"Anxiety"	"Stress"	"PopSelf"	"LikeSelf"	"Tobacco1"	"Tobacco2"	"Tobacco3"	"Tobacco4"	"Tobacco5"	"Alcohol1"	"Alcohol2"	"Alcohol3"	"Alcohol4"	"Drugs1"	"Drugs2"	"Drugs3"	"Drugs4"	"Sex1"	"Sex2"	"Sex3"	"Sex4"	"Sex5"	"Sex7"	"Sex8"	"Aggro1"	"Aggro2"	"Zfriend"	"Zattrac"	"Zcheers"	"Zhelpful"	"Zsports"	"Zwell"	"Znice"	"Zleader"	"Ztough"	"Zexclude"	"Zbullies"	"Zgossips"	"Zmean"	"ZSex3"	"ZSex4"	"ZTob3"	"ZTob4"	"ZAlc3"	"ZAlc4"	"ZMar1"	"AvrSex"	"AvrTob"	"AvrAlc"	"risksum"
"111"	19	NA	"Female"	16	"Small town"	"Two or more"	"Yes"	"More than twice"	"Two"	"Average"	-0.0462507931013388	0.929452056304924	2.5	1.61904761904762	1.71428571428571	1.85714285714286	1.28571428571429	"3"	"5"	"No"	"never"	"0 days"	"I did not smoke"	0	"10 to 19 days"	"9 or 10 years old"	"1 or 2 days"	"1 day"	"0 times"	"never"	"0 times"	"0 times"	"No"	0	0	"Not during the past 3 months"	NA	"No"	0	"0 times"	"0 times"	0.153644570765229	1.05052539407841	-0.406380143234046	0.5086903633602	-0.310788600206961	0.273138418467801	0.092145354151242	-0.472573217396284	0.223136313995255	-0.706687127794044	-0.198029508595335	-0.8304547985374	-0.235050247361134	-0.601262712649585	-0.628169316451447	-0.547869962242889	-0.609377217664477	-0.726536324691018	-0.28268983997817	-0.541969755678248	-0.614716014550516	-0.578623589953683	-0.504613082334594	-2.23992244251704
"112"	1	"Austria"	"Female"	17	"Suburban"	"Two or more"	"Yes"	"More than twice"	"More than two"	"Very well off"	1.36297274599195	-0.350639424328163	2.9	1.04761904761905	1	1.14285714285714	1	"4"	"4"	"Yes"	"11 or 12 years old"	"1 or 2 days"	"Less than 1"	2	"10 to 19 days"	"11 or 12 years old"	"1 or 2 days"	"1 day"	"1 or 2 times"	"9 or 10 years old"	"0 times"	"0 times"	"Yes"	4	1	"1 person"	0	"Yes"	3	"0 times"	"0 times"	0.120839627227826	1.82642478393614	-0.159390854634069	-0.243800431443776	-0.55267921775712	-0.461679353038658	0.175321465504066	0.453755548971217	-0.31636247433648	0.811844140885989	-0.708604361645309	1.46693423582426	-0.758871876420977	0.189975515071693	0.978035771183899	-0.00937674752004937	0.0759563670743256	-0.726536324691018	-0.28268983997817	0.169584084841258	0.584005643127796	0.0332898097771381	-0.504613082334594	0.282266455411599
"113"	2	NA	"Male"	17	"Rural"	"Two or more"	"Yes"	"Once"	"Two"	"Average"	0.547076782319385	0.610121932240576	3	1.23809523809524	1	1.28571428571429	1.42857142857143	"4"	"6"	"No"	"never"	"0 days"	"I did not smoke"	0	"10 to 19 days"	"9 or 10 years old"	"3 to 5 days"	"1 day"	"0 times"	"never"	"0 times"	"0 times"	"No"	0	0	"Not during the past 3 months"	NA	"No"	0	"0 times"	"0 times"	0.253954035613413	0.381422185228335	-0.387405803059554	-0.466045501202768	2.83757356188295	1.87840882819868	0.349984494177925	-0.182073295492521	0.091848543536546	-0.617749874004276	-0.617858659982248	-0.88	-0.317887765695611	-0.601262712649585	-0.628169316451447	-0.547869962242889	-0.609377217664477	0.0802802568719356	-0.28268983997817	-0.541969755678248	-0.614716014550516	-0.578623589953683	-0.101204791553117	-1.83651415173556
"114"	3	NA	"Female"	15	"Rural"	"Two or more"	"Yes"	"More than twice"	"More than two"	"Average"	0.112207342728142	-1.44277654024308	3.3	1.47619047619048	1.28571428571429	1.57142857142857	1.57142857142857	"5"	"5"	"No"	"never"	"0 days"	"I did not smoke"	0	"10 to 19 days"	"11 or 12 years old"	"3 to 5 days"	"1 day"	"0 times"	"never"	"0 times"	"0 times"	"No"	0	0	"Not during the past 3 months"	NA	"Yes"	3	"0 times"	"0 times"	0.390269183434983	0.895595680060993	0.258294572125746	-0.967340923389604	-0.192370941015967	-0.14045175195989	0.142156149203058	0.1941808585135	0.0447064598795673	0.937399880237408	0.1600142241188	-0.381000381000571	0	-0.601262712649585	-0.628169316451447	-0.547869962242889	-0.609377217664477	0.0802802568719356	-0.28268983997817	-0.541969755678248	-0.614716014550516	-0.578623589953683	-0.101204791553117	-1.83651415173556
"115"	8	NA	"Male"	16	"Rural"	"One"	"Yes"	"Not at all"	"More than two"	"Quite well off"	1.68362193676387	0.98291126290545	3	1.04761904761905	1	1	1.14285714285714	"5"	"Almost everybody"	"Yes"	"never"	"0 days"	"I did not smoke"	0	"10 to 19 days"	"9 or 10 years old"	"3 to 5 days"	"1 day"	"1 or 2 times"	"9 or 10 years old"	"1 or 2 times"	"0 times"	"No"	0	0	"Not during the past 3 months"	NA	"No"	0	"2 or 3 times"	"0 times"	1.33729569967146	-0.518978327709956	1.03057960344186	0.0837073643102308	1.73684997355909	1.18451248059153	0.62205707704464	-0.293690774285698	0.431080537409042	-0.754870341052729	0.322880019140328	-0.491701275459422	0.791643879936317	-0.601262712649585	-0.628169316451447	-0.547869962242889	-0.609377217664477	0.0802802568719356	-0.28268983997817	0.169584084841258	-0.614716014550516	-0.578623589953683	-0.101204791553117	-1.12496031121606
"116"	16	NA	"Female"	16	"Small town"	"Two or more"	"Yes"	"Twice"	"One"	"Quite well off"	0.358765203025805	1.760935860313	3.2	2.38095238095238	2	2.42857142857143	2.71428571428571	NA	NA	"No"	"never"	"0 days"	"I did not smoke"	0	"10 to 19 days"	"11 or 12 years old"	"3 to 5 days"	"1 day"	"0 times"	"never"	"0 times"	"0 times"	"No"	0	0	"Not during the past 3 months"	NA	"Yes"	2	"0 times"	"0 times"	2.11057941204435	-0.7841599532609	1.25208505866083	0.95935817590807	-0.444561400433007	-0.0484288606566907	1.7787723405383	-0.410015999299587	0.706867898595869	-0.823457462034817	-0.70531347338159	-0.362725738190048	-0.71366079439908	-0.601262712649585	-0.628169316451447	-0.547869962242889	-0.609377217664477	0.0802802568719356	-0.28268983997817	-0.541969755678248	-0.614716014550516	-0.578623589953683	-0.101204791553117	-1.83651415173556
"117"	21	NA	"Male"	16	"Urban"	"No"	"Yes"	"Once"	"One"	"Quite well off"	1.0573684193256	1.21496655443145	2.8	1.95238095238095	1.71428571428571	2.14285714285714	2	"Almost nobody"	"4"	"No"	"never"	"0 days"	"I did not smoke"	0	"10 to 19 days"	"17 years old or older"	"3 to 5 days"	"1 day"	"0 times"	"never"	"0 times"	"0 times"	"No"	0	0	"Not during the past 3 months"	NA	"No"	0	"6 or 7 times"	"0 times"	1.80906806746658	1.79236560745349	1.00382681427118	1.18223936829075	-0.125032893871783	1.70192853164942	0.142301787243064	0.582654314794151	1.1034035490277	0	-0.0649630830746201	0.564240037184519	-0.308371948197133	-0.601262712649585	-0.628169316451447	-0.547869962242889	-0.609377217664477	0.0802802568719356	-0.28268983997817	-0.541969755678248	-0.614716014550516	-0.578623589953683	-0.101204791553117	-1.83651415173556
"118"	10	NA	"Male"	16	"Small town"	"Two or more"	"Yes"	"Not at all"	"Two"	"Average"	-1.33117737828405	-0.848011447811982	3	1.04761904761905	1	1	1.14285714285714	NA	NA	"Yes"	"9 or 10 years old"	"1 or 2 days"	"Less than 1"	0	"10 to 19 days"	"9 or 10 years old"	"3 to 5 days"	"1 day"	"0 times"	"never"	"0 times"	"0 times"	"No"	0	0	"Not during the past 3 months"	NA	"No"	0	"1 time"	"0 times"	-1.09275371361795	-0.927581240063171	-0.723224801952087	0.0261443492808	1.63515299863571	1.34209451872783	-0.938230584740184	-0.728178219425626	-0.804716277832211	-0.732343656435475	-0.600053340445498	-0.762000762001143	-0.6	-0.601262712649585	-0.628169316451447	-0.00937674752004937	0.0759563670743256	0.0802802568719356	-0.28268983997817	-0.541969755678248	-0.614716014550516	0.0332898097771381	-0.101204791553117	-1.22460075200474
"119"	22	NA	"Male"	16	"Rural"	"Two or more"	"Yes"	"Twice"	"More than two"	"Quite well off"	-0.083659496721229	0.573979380773257	2.8	1.76190476190476	2.14285714285714	1	2.14285714285714	"3"	"4"	"Yes"	"11 or 12 years old"	"All 30 days"	"2 to 5 cigarettes per day"	1	"10 to 19 days"	"9 or 10 years old"	"3 to 5 days"	"1 day"	"0 times"	"never"	"0 times"	"0 times"	"Yes"	2	1	"1 person"	0	"No"	0	"4 or 5 times"	"0 times"	1.02619370041583	-0.704882918973697	-2.38116310996874e-16	0.0764427624759816	1.63223753204154	-0.58920236463227	0.338271873936509	-0.560036622722685	0.0990569870802649	-0.510255673188357	-0.504210485256124	-0.747022541075628	-0.286605752110555	0.189975515071693	0.978035771183899	2.68308932609415	1.44662353655193	0.0802802568719356	-0.28268983997817	-0.541969755678248	0.584005643127796	2.06485643132304	-0.101204791553117	2.00568752721947
"120"	5	NA	"Female"	16	"Rural"	"Two or more"	"Yes"	"Twice"	"Two"	"Quite well off"	-0.963947197047693	0.389077139719581	2.7	1.61904761904762	1.42857142857143	1.71428571428571	1.71428571428571	"2"	"3"	"No"	"never"	"0 days"	"I did not smoke"	0	"10 to 19 days"	"9 or 10 years old"	"6 to 9 days"	"1 day"	"0 times"	"never"	"0 times"	"0 times"	"No"	0	0	"Not during the past 3 months"	NA	"No"	0	"4 or 5 times"	"4 or 5 times"	0.183590827581776	-0.479830908119677	2.13801569477661	1.72322634727062	-0.513683037244461	-0.263603433557552	2.26949994744542	-0.351888522520556	-0.64055549300373	-0.406694129710582	-0.72379948184049	-0.869226987360353	-0.569396410221794	-0.601262712649585	-0.628169316451447	-0.547869962242889	-0.609377217664477	0.887096838434889	-0.28268983997817	-0.541969755678248	-0.614716014550516	-0.578623589953683	0.30220349922836	-1.43310586095409
"121"	22	NA	"Female"	16	"Rural"	"One"	"Yes"	"More than twice"	"More than two"	"Quite well off"	0.106464354325872	0.551362424170163	3.1	2.28571428571429	1.85714285714286	2	3	"3"	"Almost everybody"	"No"	"never"	"0 days"	"I did not smoke"	0	"10 to 19 days"	"9 or 10 years old"	"3 to 5 days"	"2 days"	"0 times"	"never"	"0 times"	"0 times"	"No"	0	0	"Not during the past 3 months"	NA	"No"	0	"4 or 5 times"	"0 times"	0.518489489377385	1.24829078802001	-0.0149002231945979	-0.466045501202768	-0.871672924238553	-0.513083892887602	-0.0304334342763414	-0.595876239793705	0.091848543536546	-0.617749874004276	-0.617858659982248	1.92	-0.715247472815124	-0.601262712649585	-0.628169316451447	-0.547869962242889	-0.609377217664477	0.0802802568719356	0.420544761942833	-0.541969755678248	-0.614716014550516	-0.578623589953683	0.250412509407384	-1.48489685077506
"122"	5	"Austria"	"Female"	17	"Large town"	"Two or more"	"Yes"	"Twice"	"More than two"	"Quite well off"	-0.293144411585074	1.812200763524	2.9	1.23809523809524	1.14285714285714	1	1.57142857142857	"3"	"4"	"Yes"	"8 years old or younger"	"1 or 2 days"	"I did not smoke"	0	"10 to 19 days"	"9 or 10 years old"	"3 to 5 days"	"2 days"	"0 times"	"never"	"0 times"	"0 times"	"No"	0	0	"Not during the past 3 months"	NA	"No"	0	"0 times"	"0 times"	2.03719824230369	-0.426436612896315	0.50527381050039	0.423534465302376	-0.535663736693868	0.995388172112891	1.29269166085518	-0.562618405661395	-0.607519188290853	-0.748097000934383	-0.670531433342819	-0.658575423631325	-0.340573551815335	-0.601262712649585	-0.628169316451447	-0.00937674752004937	-0.609377217664477	0.0802802568719356	0.420544761942833	-0.541969755678248	-0.614716014550516	-0.309376982592263	0.250412509407384	-1.21565024341364
"123"	15	NA	"Male"	16	"Small town"	"Two or more"	"Yes"	"Twice"	"More than two"	"Very well off"	0.565045623340162	-0.19150110726478	2.1	2.28571428571429	2.42857142857143	1.71428571428571	2.71428571428571	"5"	"4"	"Yes"	"9 or 10 years old"	"1 or 2 days"	"Less than 1"	0	"10 to 19 days"	"9 or 10 years old"	"3 to 5 days"	"3 to 5 days"	"0 times"	"never"	"0 times"	"0 times"	"Yes"	5	3	"Not during the past 3 months"	0	"Yes"	5	"0 times"	"0 times"	-1.09275371361795	0.895595680060993	-0.723224801952087	-0.967340923389604	0.538638634844706	-0.733470260234979	-0.398037217768563	-0.728178219425626	0.0447064598795673	-0.732343656435475	-0.600053340445498	0.381000381000571	0.6	1.77245197051425	-0.628169316451447	-0.00937674752004937	0.0759563670743256	0.0802802568719356	1.12377936386384	-0.541969755678248	0.572141327031402	0.0332898097771381	0.602029810367885	0.665491191498177
"124"	4	NA	"Male"	16	"Small town"	"Two or more"	"Yes"	"Not at all"	"More than two"	"Average"	-0.0404064550052995	0.610121932240576	2.5	1.61904761904762	2	1.42857142857143	1.42857142857143	"6"	"Almost everybody"	"Yes"	"11 or 12 years old"	"3 to 5 days"	"More than 20 cigarettes per day"	0	"10 to 19 days"	"9 or 10 years old"	"3 to 5 days"	"3 to 5 days"	"0 times"	"never"	"0 times"	"0 times"	"No"	0	0	"Not during the past 3 months"	NA	"No"	0	"0 times"	"0 times"	-0.0105814181505589	-0.485446417563336	-0.0149002231945979	-0.83014354901743	0.0556386972918227	-0.730492322077264	-0.0304334342763414	-0.595876239793705	0.419879056167067	0.830101393193245	1.58877941138292	-0.48	0.874191355662929	-0.601262712649585	-0.628169316451447	0.52911646720279	3.50262429076834	0.0802802568719356	1.12377936386384	-0.541969755678248	-0.614716014550516	2.01587037898556	0.602029810367885	1.46121441912468
"125"	18	"Austria"	"Female"	17	"Rural"	"One"	"Yes"	"More than twice"	"Two"	"Very well off"	-0.96452176999005	-0.727103212457117	3.2	1.61904761904762	1	1.42857142857143	2.42857142857143	"2"	"3"	"Yes"	NA	NA	NA	NA	"20 to 39 days"	"9 or 10 years old"	"0 days"	"0 days"	"0 times"	"never"	"0 times"	"0 times"	"No"	0	0	"Not during the past 3 months"	NA	"Yes"	2	"0 times"	"0 times"	-0.92771328866697	-0.277035834383326	-0.234261038517721	-0.515326804514499	0.334580744006798	0.26478958718829	-0.021352854019692	-0.193739798108211	-0.110261335034391	0.360304093962149	1.44103887521662	-0.777683319638381	0.776860754650804	-0.601262712649585	-0.628169316451447	NA	NA	-1.53335290625397	-0.985924441899172	-0.541969755678248	-0.614716014550516	NA	-1.25963867407657	NA
"126"	1	"Austria"	"Female"	15	"Large town"	"One"	"Yes"	"More than twice"	"More than two"	"Very well off"	-1.5744278364497	-1.74369497429264	3	1.66666666666667	1.57142857142857	1.57142857142857	1.85714285714286	"3"	"5"	"No"	"never"	"0 days"	"I did not smoke"	0	"20 to 39 days"	"9 or 10 years old"	"0 days"	"0 days"	"0 times"	"never"	"0 times"	"0 times"	"No"	0	0	"Not during the past 3 months"	NA	"No"	0	"0 times"	"0 times"	0.459584770473649	-0.123420772427997	-0.640006488252934	-1.09168355757942	-0.721179596081921	1.00460922101108	-0.313883935168866	-0.462918991465939	0.564233238606713	0.356340513288258	0.788653757152927	-0.735092719194421	1.13446238366866	-0.601262712649585	-0.628169316451447	-0.547869962242889	-0.609377217664477	-1.53335290625397	-0.985924441899172	-0.541969755678248	-0.614716014550516	-0.578623589953683	-1.25963867407657	-2.99494803425902
"127"	9	NA	"Male"	17	"Small town"	"One"	"Yes"	"More than twice"	"Two"	"Average"	0.647929478433534	0.282348957562679	3.4	1.23809523809524	1	1	1.71428571428571	"Almost everybody"	"Almost everybody"	"Yes"	"8 years old or younger"	"0 days"	"I did not smoke"	0	"20 to 39 days"	"9 or 10 years old"	"0 days"	"0 days"	"0 times"	"never"	"0 times"	"0 times"	"No"	0	0	"Not during the past 3 months"	NA	"Yes"	2	"10 or 11 times"	"0 times"	0.603022689155527	-0.497879335403746	-0.73398089645635	-0.377928978388028	1.15308113237311	-0.525799058558357	-0.403188397188681	0.0863191577472816	0.706867898595869	2.74485820678272	2.92333873835791	1.72294725640273	3.13658324451941	-0.601262712649585	-0.628169316451447	-0.547869962242889	-0.609377217664477	-1.53335290625397	-0.985924441899172	-0.541969755678248	-0.614716014550516	-0.578623589953683	-1.25963867407657	-2.99494803425902
"128"	14	NA	"Male"	16	"Urban"	"One"	"No"	"Not at all"	"More than two"	"Average"	-1.09432325816077	-0.903758806257913	3.3	1.15	1	1.33333333333333	1.14285714285714	"6"	"Almost everybody"	"No"	"never"	"0 days"	"I did not smoke"	0	"20 to 39 days"	"11 or 12 years old"	"0 days"	"0 days"	"0 times"	"never"	"0 times"	"0 times"	"No"	0	0	"Not during the past 3 months"	NA	"No"	0	"1 time"	"0 times"	-1.05630642401095	-0.75037528148458	-0.700655419369045	-1.13477081057275	0.414384800275948	-1.03792599017764	-0.8753808644368	-0.211414334098338	-0.0525026621165305	-0.36940463498325	-0.495073771488337	-0.8304547985374	-0.470100494722268	-0.601262712649585	-0.628169316451447	-0.547869962242889	-0.609377217664477	-1.53335290625397	-0.985924441899172	-0.541969755678248	-0.614716014550516	-0.578623589953683	-1.25963867407657	-2.99494803425902
"129"	16	"Austria"	"Female"	18	"Rural"	"Two or more"	"Yes"	"Twice"	"More than two"	"Quite well off"	0.278345104035529	0.796237181711051	3.1	1.14285714285714	1	1.14285714285714	1.28571428571429	"2"	"4"	"Yes"	"9 or 10 years old"	"0 days"	"I did not smoke"	0	"20 to 39 days"	"9 or 10 years old"	"0 days"	"0 days"	"0 times"	"never"	"0 times"	NA	"Yes"	1	1	"1 person"	0	"No"	0	"0 times"	"0 times"	0.488410939964704	-0.484677807983996	-0.483203280340807	0.490728560101184	-0.6478835438717	-0.56156132902295	0.170657075721698	-0.843780665792842	-0.812681155466682	-0.636209010280352	-0.539071693375093	0.987375508236473	-0.700018523023001	0.189975515071693	0.978035771183899	-0.547869962242889	-0.609377217664477	-1.53335290625397	-0.985924441899172	-0.541969755678248	0.584005643127796	-0.578623589953683	-1.25963867407657	-1.79622637658071
"130"	18	"Austria"	"Female"	17	"Suburban"	"One"	"Yes"	"Twice"	"More than two"	"Average"	-0.405555076228984	-0.159349863357759	3.4	1	1	1	1	"2"	"5"	"Yes"	"9 or 10 years old"	"0 days"	"I did not smoke"	0	"20 to 39 days"	"11 or 12 years old"	"0 days"	"0 days"	"0 times"	"never"	"0 times"	"0 times"	"No"	0	0	"Not during the past 3 months"	NA	"No"	0	"0 times"	"0 times"	-0.609807012271902	-0.127356142964727	0.33468435801656	0.198231094479405	-0.820461883332287	0.448082598197452	1.19409453834766	-0.730881682755857	-0.643382052644153	-0.673465573050457	-0.636458650866879	0.660378174788605	-0.630934497574943	-0.601262712649585	-0.628169316451447	-0.547869962242889	-0.609377217664477	-1.53335290625397	-0.985924441899172	-0.541969755678248	-0.614716014550516	-0.578623589953683	-1.25963867407657	-2.99494803425902
"131"	8	"Austria"	"Female"	17	"Small town"	"Two or more"	"No"	"Twice"	"More than two"	"Quite well off"	0.0642719988281385	1.60197163236054	3.1	1.38095238095238	1.28571428571429	1.14285714285714	1.71428571428571	"3"	"6"	"Yes"	"8 years old or younger"	"10 to 19 days"	"1 cigarette per day"	1	"20 to 39 days"	"9 or 10 years old"	"0 days"	"0 days"	"0 times"	"never"	"0 times"	"0 times"	"No"	0	0	"Not during the past 3 months"	NA	"No"	0	"0 times"	"0 times"	1.13177680127983	2.09851701609503	0.152757198523374	0.070589077550396	-0.691682300779461	0.428394909516941	0.958374852013327	-0.562618405661395	-0.607519188290853	-0.748097000934383	-0.670531433342819	-0.658575423631325	-0.340573551815335	-0.601262712649585	-0.628169316451447	1.60610289664847	0.761289951813128	-1.53335290625397	-0.985924441899172	-0.541969755678248	-0.614716014550516	1.1836964242308	-1.25963867407657	-1.23262802007454
"132"	1	"Austria"	"Female"	18	"Suburban"	"Two or more"	"Yes"	"Once"	"Two"	"Very well off"	-0.531422018527215	0.000604319359746663	3.8	1.0952380952381	1	1	1.28571428571429	"3"	"6"	"Yes"	"8 years old or younger"	"0 days"	"I did not smoke"	0	"20 to 39 days"	"9 or 10 years old"	"1 or 2 days"	"0 days"	"0 times"	"never"	"0 times"	"0 times"	"Yes"	2	2	"Not during the past 3 months"	1	"No"	0	"0 times"	"0 times"	-0.226355360255965	0.078554112901953	-0.904792637407675	0.070589077550396	1.64859616050443	-0.70559161567496	0.28974123432961	-0.377139810388408	-0.407238137205957	-0.748097000934383	-0.670531433342819	-0.658575423631325	-0.340573551815335	0.981213742792972	-0.628169316451447	-0.547869962242889	-0.609377217664477	-0.726536324691018	-0.985924441899172	-0.541969755678248	0.176522213170762	-0.578623589953683	-0.856230383295095	-1.80030151575626
"133"	2	"Austria"	"Female"	17	"Urban"	"One"	"Yes"	"Not at all"	"One"	"Quite well off"	0.805604170780809	1.46842299626749	2.5	2.23809523809524	2.42857142857143	1.57142857142857	2.71428571428571	"3"	"5"	"No"	"never"	"0 days"	"I did not smoke"	0	"20 to 39 days"	"9 or 10 years old"	"1 or 2 days"	"0 days"	"0 times"	"never"	"0 times"	"0 times"	"No"	0	0	"Not during the past 3 months"	NA	"Yes"	2	"0 times"	"0 times"	0.120839627227826	0.400591309487851	1.36206730323659	1.64368677973385	-0.266810656848265	0.386303132134387	1.67807688411035	2.03662374305686	-0.667876334710347	-0.811844140885989	-0.708604361645309	-0.212761454050847	-0.758871876420977	-0.601262712649585	-0.628169316451447	-0.547869962242889	-0.609377217664477	-0.726536324691018	-0.985924441899172	-0.541969755678248	-0.614716014550516	-0.578623589953683	-0.856230383295095	-2.59153974347754
"134"	4	"Austria"	"Male"	16	"Large town"	"Two or more"	"Yes"	"Twice"	"More than two"	"Average"	-1.07310885687048	-0.184799539536377	3.8	1.0952380952381	1.28571428571429	1	1	"4"	"6"	"Yes"	"9 or 10 years old"	"0 days"	"I did not smoke"	0	"20 to 39 days"	"9 or 10 years old"	"1 or 2 days"	"0 days"	"3 to 9 times"	"9 or 10 years old"	"0 times"	"0 times"	"No"	0	0	"Not during the past 3 months"	NA	"No"	0	"0 times"	"0 times"	-0.139545982847058	-0.900115929113136	0.0284237223729888	-0.613410700126481	-0.32394177193585	-0.56156132902295	-0.268175404705526	-0.843780665792842	0.650144924373345	-0.636209010280352	-0.539071693375093	-1.23421938529559	0.0411775601778236	-0.601262712649585	-0.628169316451447	-0.547869962242889	-0.609377217664477	-0.726536324691018	-0.985924441899172	0.881137925360765	-0.614716014550516	-0.578623589953683	-0.856230383295095	-1.16843206243853
